   8082281400680PANEL LATERAL LOEWE INDI      COMPOSE 40 ESPEJO                  101,91      ,00   150,00  2010 11 20A
   8082381400680PANEL LATERAL LOEWE INDI      COMPOSE 40 RUBI                     61,98      ,00    90,00  2010 11 20A
   8082481400680PANEL LATERAL LOEWE INDI      COMPOSE 46 ESPEJO                  101,91      ,00   150,00  2010 11 20A
   8082581400680PANEL LATERAL LOEWE INDI      COMPOSE 46 EBANO                   101,91      ,00   150,00  2010 11 20A
   8082681400680PANEL LATERAL LOEWE INDI      COMPOSE 46 PALISANDRO              101,91      ,00   150,00  2010 11 20A
   8082781400680PANEL LATERAL LOEWE INDI      COMPOSE 46 ROBLE CLARO             101,91      ,00   150,00  2010 11 20A
   8082881400680PANEL LATERAL LOEWE INDI      COMPOSE 46 RUBI                     61,98      ,00    90,00  2010 11 20A
   8082981400680SOPORTE SUELO LOEWE F-4 STAND MU ALUMINIO PLATA ( SPHEROS )      392,93      ,00   579,00  2010 11 20A
   8083082410045CONV SIEMENS GI-18 DA 50                                         428,59   673,00      ,00  2010 11 20A
   8083181700103HORNO MOULINEX NEWACTIVYS     METAL 26 L  (OV1000)               109,06      ,00   170,00& 2010 11 20A
   8083881700447BATID MOULINEX ACAPULCO       (PR) CRISTAL (LM210141/2101D1)      39,81      ,00    65,00& 2010 11 20A
   8084181700574PANIFICADORA MOULINEX         (PR)(OW200030)(OW200035)            52,03      ,00    85,00& 2010 11 20A
   8084783510700ACOND DAITSU ACD-18 U                                            782,64      ,00  1264,00  2010 11 20A
   8085282600320AURIC SONY MDR-RF840 RK                                           57,35      ,00    89,00& 2010 11 20A
   8085382600320AURIC SONY MDR-RF860 RK                                           76,22      ,00      ,00  2010 11 20A
   8085583510700ACOND DAITSU ACD-24 U                                           1009,11      ,00  1631,00  2010 11 20A
   8089087730622MODULO GPS TOMTOM NAVIGATOR 6 MAPAS EUROPA (1T50.013)            173,67      ,00   249,00& 2010 11 20A
   8089980750080LAVJS FAGOR 2LF-013 S                                            299,99   465,00      ,00  2010 11 20A
   8090183510700ACOND DAITSU ACD-30 U                                           1153,79      ,00  1865,00  2010 11 20A
   8090283510700ACOND DAITSU ACD-36 U                                           1304,77      ,00  2109,00  2010 11 20A
   8090383510700ACOND DAITSU ACD-36 UT                                          1304,77      ,00  2109,00  2010 11 20A
   8090583510700CORTINA DAITSU AUD-90                                            236,73      ,00   382,00  2010 11 20A
   8090683510700CORTINA DAITSU AUD-120                                           273,21      ,00   441,00  2010 11 20A
   8092282810495PLANCHA COCINA TEFAL CB-500512                                    22,34      ,00    35,00& 2010 11 20A
   8092582810588BALANZA TEFAL BC-5042 HO                                          35,66      ,00    55,00& 2010 11 20A
   8092682600290BOLSA SONY LCS-CSL            (EX)                                20,07      ,00      ,00  2010 11 20A
   8094180960700ACOND FUJITSU ACY-50 UIA                                        1174,66      ,00  2289,00  2010 11 20A
   8094280960700ACOND FUJITSU ACY-71 UIA                                        1547,08      ,00  2409,00  2010 11 20A
   8094380960700ACOND FUJITSU ACY-100 UIA                                       2205,58      ,00  3998,00  2010 11 20A
   8095680960809ACOND FUJITSU AGY-25 UI                                         1027,98      ,00  1661,00  2010 11 20A
   8095780960809ACOND FUJITSU AGY-35 UI                                         1153,79      ,00  1865,00  2010 11 20A
   8095880960809ACOND FUJITSU AGY-40 UI                                         1348,81      ,00  2180,00  2010 11 20A
   8098280200080LAVJS BALAY 3VN-551 ID                                           440,49      ,00   673,00  2010 11 20A
   8098480200080LAVJS BALAY 3VT-543 XD                                           505,48      ,00   772,00  2010 11 20A
   8098580200080LAVJS BALAY 3VT-342 ND                                           401,55      ,00   614,00  2010 11 20A
   8098680200080LAVJS BALAY 3VT-341 ND                                           358,68      ,00   548,00  2010 11 20A
   8100380200105MICRON BALAY 3WGX-1923                                           221,41      ,00   338,00  2010 11 20A
   8100480200105MICRON BALAY 3WGX-1953                                           221,40      ,00   338,00  2010 11 20A
   8100580200105MICRON BALAY 3WGX-2018                                           137,08      ,00   209,00  2010 11 20A
   8100980200105MICRON BALAY 3WGX-1918                                           193,31      ,00   296,00  2010 11 20A
   8101180200105MICRON BALAY 3 WMX-1918                                          177,68      ,00   269,00  2010 11 20A
   8101380200105MICRON BALAY 3WGB-1918                                           152,69      ,00   229,00  2010 11 20A
   8101480200105MICRON BALAY 3WGN-1918                                           152,69      ,00   229,00  2010 11 20A
   8101580200105MICRON BALAY 3 WMB-1918                                          137,08      ,00   209,00  2010 11 20A
   8101680200105MICRON BALAY 3 WMB-1958                                          137,09      ,00   209,00  2010 11 20A
   8101780200105MICRON BALAY 3WGB-2018                                           108,97      ,00   165,00  2010 11 20A
   8102080200105MICRON BALAY 3 WMB-2018                                           90,24      ,00   138,00  2010 11 20A
   8102180200160CAMP BALAY 3BH-726 B                                              89,97      ,00   138,00  2010 11 20A
   8102280200160CAMP BALAY 3BH-726 N                                              89,97      ,00   138,00  2010 11 20A
   8102380200580ACCESORIO BALAY AB-150                                            41,43      ,00    63,00  2010 11 20A
   8102480200580ACCESORIO BALAY AB-2002                                           12,75      ,00    19,00  2010 11 20A
   8102580200580ACCESORIO BALAY AB-2005                                           12,75      ,00    19,00  2010 11 20A
   8102680200580ACCESORIO BALAY AB-2020                                            6,37      ,00    10,00  2010 11 20A
   8102780200580ACCESORIO BALAY AB-2030                                            6,37      ,00    10,00  2010 11 20A
   8102880200580ACCESORIO BALAY AB-2050                                            9,57      ,00    15,00  2010 11 20A
   8102980200580ACCESORIO BALAY AB-2075                                            9,57      ,00    15,00  2010 11 20A
   8103180200580ACCESORIO BALAY WZ-20460                                         112,88      ,00   173,00  2010 11 20A
   8103380200466CAFET BALAY 3CF-458 XP                                           775,64      ,00  1186,00  2010 11 20A
   8103480200105MICRON BALAY 3 WMN-1918                                          137,09      ,00   209,00  2010 11 20A
   8110180200580TAPA BALAY 3AG-6060 G                                             44,61      ,00    68,00  2010 11 20A
   8110280200110ENCIM BALAY 3ETX-385 B                                           385,81      ,00   589,00  2010 11 20A
   8112580200110ENCIM BALAY 3EFX-395 B                                           243,36      ,00   369,00  2010 11 20A
   8112680200110ENCIM BALAY 3EFX-395 N                                           243,36      ,00   369,00  2010 11 20A
   8116086600833UNIDAD INTERIOR DAIKIN        FVXS-50 F                          894,84  1394,00      ,00  2010 11 20A
   8116186600834UNIDAD EXTERIOR DAIKIN        RZQ-100 C                         1890,46  2940,00      ,00  2010 11 20A
   8116286600834UNIDAD EXTERIOR DAIKIN        RZQ-125 C                         2105,50  3280,00      ,00  2010 11 20A
   8116386600834UNIDAD EXTERIOR DAIKIN        RZQ-140 C                         2455,35  3825,00      ,00  2010 11 20A
   8116480650368MP4 ELBE MP-822                                                   59,81      ,00    99,00  2010 11 20A
   8119880110560VENTIL APELSON ARENA RC       (TECHO)                             64,27      ,00    95,00  2010 11 20A
   8120382410030FRIGC SIEMENS KG-39 NA 70 ES  (EX)                               564,61      ,00      ,00  2010 11 20A
   8121470009119SOMBRILLA MILAR PLAYA         ALUMINIZADA 210 T                    7,30      ,00      ,00& 2010 11 20A
   8121570009119BOLIGRAFO MILAR LOGO EN PLATA (11748-3000)                          ,22      ,00      ,00& 2010 11 20A
   8121770009119POLO MANGA LARGA VERDE        TALLA S                             11,69      ,00      ,00& 2010 11 20A
   8121870009119POLO MANGA LARGA VERDE        TALLA M                             11,69      ,00      ,00& 2010 11 20A
   8121970009119POLO MANGA LARGA VERDE        TALLA L                             11,69      ,00      ,00& 2010 11 20A
   8122070009119POLO MANGA LARGA VERDE        TALLA XL                            11,69      ,00      ,00& 2010 11 20A
   8122180190100HORNO ASPES HA-1110 N                                            120,99      ,00   185,00  2010 11 20A
   8124580190100HORNO ASPES HA-1110 X                                            137,20      ,00   205,00  2010 11 20A
   8124884970619OBJETIVO NIKON DX AF-S 55-200 4-5,6 VR (999639)                  179,30      ,00      ,00  2010 11 20A
   8125982600320AURIC SONY MDR-E10 LPL                                             6,15      ,00      ,00& 2010 11 20A
   8126182600320AURIC SONY MDR-NE2 W                                              12,08      ,00      ,00  2010 11 20A
   8126582600365DISCMAN SONY D-NE240 S                                            50,75      ,00      ,00  2010 11 20A
   8126682600365DISCMAN SONY D-NE241 S                                            57,95      ,00      ,00  2010 11 20A
   8128082600380RADIO RELOJ SONY ICF-C318 S                                       27,07      ,00      ,00  2010 11 20A
   8129685800160CAMP INDESIT H 791 IX                                            216,69   339,00      ,00  2010 11 20A
   8130082600290LENTE SONY VCL-HA07 A                                             46,33      ,00      ,00  2010 11 20A
   8130481360270CAMARA JVC GZ-HD7                                                299,25      ,00      ,00  2010 11 20A
   8130681400310CENTER SPEAKER LOEWE I COMPOSEALUMINIO NEGRO                     338,30      ,00   499,00  2010 11 20A
   8130881190615CT.NEGRO H.P. N§339           (C8767EE#ABE)                       20,88      ,00    30,00  2010 11 20A
   8132382890005VINOTECA BOSCH KTW-18V80                                            ,00      ,00      ,00  2010 11 20A
   8136582890045CONV BOSCH GSN-28V01                                             486,75      ,00   752,00  2010 11 20A
   8137482890068LAVAD-SECAD BOSCH WVD-24520 EE                                   450,83      ,00   689,00  2010 11 20A
   8137582890068LAVAD-SECAD BOSCH WVD-2452 XEE                                   563,17      ,00   861,00  2010 11 20A
   8138582890080LAVJS BOSCH SGI-45E25 EU                                         464,31      ,00   710,00  2010 11 20A
   8138681700445BATID MOULINEX AMASADORA ABM1 (ABM141E)                           15,33      ,00    23,00& 2010 11 20A
   8139082890080LAVJS BOSCH SRV-43M33 EU      (INTEGRABLE 45 CM.)                445,91      ,00   682,00  2010 11 20A
   8139282890080LAVJS BOSCH SRS-55M42 EU                                         417,36      ,00   639,00  2010 11 20A
   8139382890080LAVJS BOSCH SRS-55M38 EU      (45 CMS)                           452,91      ,00   689,00  2010 11 20A
   8139582890080LAVJS BOSCH SRS-46T02 EU                                            ,00      ,00      ,00  2010 11 20A
   8140782890100HORNO BOSCH HBN-43W561        (BLACK EDITION)                       ,00      ,00      ,00  2010 11 20A
   8142982890102HORNOPI BOSCH HBN-634551 F                                       437,42      ,00   659,00  2010 11 20A
   8144482890105MICRON BOSCH HMT-72G650                                          243,04      ,00   372,00  2010 11 20A
   8144582890105MICRON BOSCH HMT-72M650                                          214,34      ,00   328,00  2010 11 20A
   8145282890110ENCIM BOSCH NNH-615 XEU                                          267,72      ,00   409,00  2010 11 20A
   8148782890580ACCESORIO BOSCH AB-2005                                           12,35      ,00    19,00  2010 11 20A
   8148882890580ACCESORIO BOSCH AB-150                                            42,26      ,00    65,00  2010 11 20A
   8148982890580ACCESORIO BOSCH AB-2002                                           12,35      ,00    19,00  2010 11 20A
   8149082890580ACCESORIO BOSCH AB-2075                                            9,75      ,00    15,00  2010 11 20A
   8149182890580ACCESORIO BOSCH AB-2050                                            9,75      ,00    15,00  2010 11 20A
   8149282890580ACCESORIO BOSCH AB-2030                                            5,85      ,00     9,00  2010 11 20A
   8149382890580ACCESORIO BOSCH AB-2020                                            5,85      ,00     9,00  2010 11 20A
   8149782890580ACCESORIO BOSCH WZ-20460                                         109,86      ,00   168,00  2010 11 20A
   8149882890580ACCESORIO BOSCH WZ-20450                                            ,00      ,00      ,00  2010 11 20A
   8154281550160CAMP MEPAMSA MODENA 60 BLANCA                                     84,87      ,00   137,00  2010 11 20A
   8154381550160CAMP MEPAMSA MODENA 60 NEGRA                                      84,87      ,00   137,00  2010 11 20A
   8154481550160CAMP MEPAMSA MODENA 60 INOX                                      109,44      ,00   178,00  2010 11 20A
   8154781550160CAMP MEPAMSA MODENA 70 INOX                                      115,44      ,00   188,00  2010 11 20A
   8155081550160CAMP MEPAMSA MODENA 90 INOX                                      127,43      ,00   208,00  2010 11 20A
   8156085900833UNIDAD INTERIOR LG MA-09 AH1                                     309,35      ,00   482,00  2010 11 20A
   8156280070025FRIGA AMANA AC-2224 PEK SEMIX GLASS                             2165,96      ,00  3255,00  2010 11 20A
   8156380290040CONH AEG A-85230 GT                                              427,85      ,00   665,00  2010 11 20A
   8156480070025FRIGA AMANA AC-2224 PEK TOTIX GLASS                             2395,54      ,00  3610,00  2010 11 20A
   8156580070025FRIGA AMANA AC-2224 GEK SEMIX GLASS                             2580,03      ,00  3875,00  2010 11 20A
   8156680070025FRIGA AMANA AC-2224 GEK TOTIX GLASS                             2805,52      ,00  4220,00  2010 11 20A
   8156780070025FRIGA AMANA AC-2224 GEKB      + HTBK-204 S + BFNK-5 B           1790,42      ,00  2755,00  2010 11 20A
   8156880070025FRIGA AMANA AC-2224 GEKB      + HTBK-204 B + BFNK-5 B           1790,42      ,00  2755,00  2010 11 20A
   8156980070025FRIGA AMANA AC-2228 HEK SEMIX                                   2481,63      ,00  3730,00  2010 11 20A
   8157080070025FRIGA AMANA AC-2228 HEK TOTIX                                   2771,91      ,00  4180,00  2010 11 20A
   8157180070025FRIGA AMANA AC-2228 HEK PRO   SEMIX                             2641,53      ,00  3975,00  2010 11 20A
   8157280070025FRIGA AMANA AC-2228 HEK PRO   TOTIX                             2916,21      ,00  4395,00  2010 11 20A
   8157380070025FRIGA AMANA AC-2228 HEK SEMIX GLASS                             2752,22      ,00  4140,00  2010 11 20A
   8157480070025FRIGA AMANA AC-2228 HEK TOTIX GLASS                             2985,91      ,00  4495,00  2010 11 20A
   8157580070025FRIGA AMANA GB-2026 LEKS                                        1620,69      ,00  2460,00  2010 11 20A
   8157880070025FRIGA AMANA GB-2026 PEK SEMIX GLASS (DERECHA)                   2280,75      ,00  3425,00  2010 11 20A
   8157980070025FRIGA AMANA GB-2026 PEK SEMIX GLASS (IZQUIERDA)                 2280,75      ,00  3425,00  2010 11 20A
   8158080070025FRIGA AMANA GB-2026 TWIN PRO  SEMIX                             4091,66      ,00  6205,00  2010 11 20A
   8158180070025FRIGA AMANA GB-2026 PEKW      + HTK-531 W                       1460,80      ,00  2235,00  2010 11 20A
   8158280070025FRIGA AMANA GB-2026 PEKW      + HTK-531 S                       1460,80      ,00  2235,00  2010 11 20A
   8158380070025FRIGA AMANA GB-2026 PEKB      + HTK-531 B                       1460,80      ,00  2235,00  2010 11 20A
   8158480070025FRIGA AMANA GB-2026 PEKB      + HTK-531 S                       1460,80      ,00  2235,00  2010 11 20A
   8158580070025FRIGA AMANA GS-2624 PEKW                                        1460,80      ,00  2235,00  2010 11 20A
   8158680070025FRIGA AMANA GS-2625 GEKW                                        1915,87      ,00  2910,00  2010 11 20A
   8158780070025FRIGA AMANA GS-2625 GEKS                                        2077,39      ,00  3099,00  2010 11 20A
   8158880070025FRIGA AMANA G-32026 PEL SEMIX GLASS                             2723,52      ,00  4099,00  2010 11 20A
   8158980070025FRIGA AMANA G-32026 PELB                                        1310,48      ,00  1899,00  2010 11 20A
   8159080070025FRIGA AMANA G-32026 PEL TOTIX GLASS                             2990,00      ,00  4495,00  2010 11 20A
   8159180070025FRIGA AMANA GB-2026 REKS                                        1620,69      ,00  2460,00  2010 11 20A
   8159480070580FRONTAL DISPENSADOR AMANA     BFNK-5 W                           102,50      ,00   160,00  2010 11 20A
   8159580070580FRONTAL DISPENSADOR AMANA     BFNK-5 B                           102,50      ,00   160,00  2010 11 20A
   8159883510809ACOND DAITSU ASD-9 IB                                            335,97      ,00   542,00  2010 11 20A
   8164681400310CENTER SPEAKER LOEWE I COMPOSEALUMINIO PLATA                     338,30      ,00   499,00  2010 11 20A
   8165081400680SUBWOOFER LOEWE SW-I ANTRACITA                                   407,64      ,00   600,00  2010 11 20A
   8165181400680SUBWOOFER LOEWE SW-I PLATA                                       407,64      ,00   600,00  2010 11 20A
   8165680290040CONH AEG A-85310 GT                                              437,01      ,00   680,00  2010 11 20A
   8167080290115ENCIM INDUC AEG FM-4863 K-AN                                     826,94      ,00  1269,00  2010 11 20A
   8167580750080LAVJS FAGOR 2LF-013 SX                                           345,03   535,00      ,00  2010 11 20A
   8168081800405ASPIR NILFISK COUPE                                               58,19      ,00    99,00  2010 11 20A
   8168580190100HORNO ASPES HA-1110 B                                            120,99      ,00   185,00  2010 11 20A
   8171483340619FUNDA CASIO PIEL EXC-ESP1     NEGRA                                8,78      ,00    19,00  2010 11 20A
   8172880750050LAVAF FAGOR F-2814                                               370,77   575,00      ,00  2010 11 20A
   8173482260649MAQUINA DE VACIO SAECO        VACIO-PRESS PRONTO                 110,31      ,00   174,00& 2010 11 20A
   8173990110573ARROCERA KENWOOD RC-417                                           38,41      ,00    70,00  2010 11 20A
   8174090110586HERVIDOR KENWOOD SK-620                                           27,51      ,00    50,00& 2010 11 20A
   8174890110590ACC. KENWOOD HELADERA AT-956 A(CHEF)                              49,07      ,00    90,00  2010 11 20A
   8174990110475ABRELA KENWOOD CO-606                                             13,87      ,00    25,00  2010 11 20A
   8175180750115ENCIM INDUC FAGOR IF-4 S                                         388,23   599,00      ,00  2010 11 20A
   8175386600834UNIDAD EXTERIOR DAIKIN        4MXS-68 F                         1840,40  2862,00      ,00  2010 11 20A
   8175482260465CAFET SAECO VIA VENETO DE LUXECOMBI                              162,21      ,00   254,00  2010 11 20A
   8175682260590ACCESORIO SAECO FILTRO AGUA   AQUA PRIMA                           8,48      ,00    12,20& 2010 11 20A
   8175782260590ACCESORIO SAECO PASTILLAS     LIMPIADORAS (10 UN)                  3,30      ,00     5,10  2010 11 20A
   8175882260590ACCESORIO SAECO DETERGENTE    CIR. LECHE (10 SOB)                  3,30      ,00     5,00  2010 11 20A
   8175982260590ACCESORIO SAECO               DESCALCIFICADOR                      3,27      ,00     5,10& 2010 11 20A
   8176282260590ACCESORIO SAECO PORTAFILTRO   PRESURIZADO (LAT.)                  49,35      ,00    76,50  2010 11 20A
   8176382260590ACCESORIO SAECO PORTAFILTRO   PRESURIZADO (AL.)                   20,09      ,00    30,50  2010 11 20A
   8176482260590ACCESORIO SAECO KIT MONODOSIS                                      6,47      ,00     9,10  2010 11 20A
   8176781890398BATERIA NOKIA 7370                                                21,74      ,00      ,00  2010 11 20A
   8176880750080LAVJS FAGOR LF-063 IT                                            338,59   529,00      ,00  2010 11 20A
   8176980750050LAVAF FAGOR F-2812 X                                             428,68   665,00      ,00  2010 11 20A
   8178986540590PAQ.BOLSAS SELLADORAS PRINCESS(50 UNIDADES) (PS) 492997           13,01      ,00    20,90  2010 11 20A
   8180981140809ACOND FAGOR F1M-4 I                                              561,15   899,00      ,00  2010 11 20A
   8181480349118CT.NEGRA BROTHER (LC-1000BK)  (PROMOCION)                           ,01      ,00      ,00& 2010 11 20A
   8181682880405ASPIR POLTI AS-519  FLY       (SIN BOLSA) (PBEU0053)              64,14      ,00   100,90  2010 11 20A
   8181781140818ACOND FAGOR F1MD-22 B                                            623,56   999,00      ,00  2010 11 20A
   8181982880443CENTRAL DE PLANCHADO POLTI    VAPORELLA FOREVER 980              144,47      ,00   229,00& 2010 11 20A
   8182182880405ASPIR VAPOR POLTI LECOASPIRA  (PR) 715 (PVEU0044)                430,28      ,00   650,90  2010 11 20A
   8182282880593MAQUINA VAPOR POLTI VAPORETTO (PR) 2600 NO VOLT (PTEU0200)       165,26      ,00   249,00  2010 11 20A
   8182581600070SECADORA MIELE 12840202E      (T-8402 C)                         571,58      ,00   799,00& 2010 11 20A
   8183580750050LAVAF FAGOR ECOTERMIC                                            342,46   535,00      ,00  2010 11 20A
   8183680750050LAVAF FAGOR F-4814                                               379,84   599,00      ,00& 2010 11 20A
   8183780750050LAVAF FAGOR F-5814                                               428,68   665,00      ,00  2010 11 20A
   8186080750115ENCIM INDUC FAGOR IF-3 S                                         366,36   565,00      ,00  2010 11 20A
   8186980750115ENCIM INDUC FAGOR IF-700 S                                       495,05   765,00      ,00  2010 11 20A
   8187080750115ENCIM INDUC FAGOR IF-800 S                                       735,71  1139,00      ,00  2010 11 20A
   8187180750115ENCIM INDUC FAGOR IF-900 S                                       810,36  1255,00      ,00  2010 11 20A
   8187280750115ENCIM INDUC FAGOR IF-THIN 90 S                                   626,33   969,00      ,00  2010 11 20A
   8187380750113ENCIM VITRO FAGOR 2VFT-900 S                                     439,71   679,00      ,00  2010 11 20A
   8187480750113ENCIM VITRO FAGOR 2VFT-75 S                                      388,23   599,00      ,00  2010 11 20A
   8187880750580ACC. FAGOR ACPEDESBL                                             211,71   329,00      ,00  2010 11 20A
   8187980750580ACC. FAGOR ACPEDESINOX                                           231,02   359,00      ,00  2010 11 20A
   8188080750580ACC. FAGOR AFC-29                                                 12,22    19,00      ,00  2010 11 20A
   8188280750580ACC. FAGOR AFC-58                                                 18,67    29,00      ,00  2010 11 20A
   8188380750580ACC. FAGOR KIT-24 X                                               32,17    50,00      ,00  2010 11 20A
   8188680750580ACC. FAGOR 6K-GFT 49                                              36,68    57,00      ,00  2010 11 20A
   8188780750580TENSORES FAGOR BOLSILLOS                                           6,44    10,00      ,00  2010 11 20A
   8189181140809ACOND FAGOR F1M-2 DCI                                            423,82   679,00      ,00  2010 11 20A
   8189281140809ACOND FAGOR F1M-3 DCI                                            523,70   839,00      ,00  2010 11 20A
   8189781600030FRIGC MIELE 38975551E         (KFN-9755 IDE)                    1245,95      ,00  1851,00  2010 11 20A
   8189881600030FRIGC MIELE 38975351E         (KFN-9753 ID)                     1020,98      ,00  1515,00  2010 11 20A
   8189981600030FRIGC MIELE 38971341E         (KF-9713 ID)                       847,56      ,00  1256,00  2010 11 20A
   8190181600030FRIGC MIELE 38975851E         (KFN-9758 ID)                     1150,20      ,00  1708,00  2010 11 20A
   8190381300440PLANC JATA PL-323 N                                               13,06      ,00    19,90  2010 11 20A
   8190781600050LAVAF MIELE 11384403E         (W-3844 WPS)                      1261,30      ,00  1882,00  2010 11 20A
   8191081600070SECADORA MIELE 12480402E      (T-4804 C)                         869,60      ,00  1297,00  2010 11 20A
   8191281600070SECADORA MIELE 12830202E      (T-8302)                           580,36      ,00   865,00  2010 11 20A
   8192881600160CAMP MIELE 28215055E          (DA-2150 E EDST)                   379,01      ,00   565,00  2010 11 20A
   8193281600580ENCIM MIELE MD BLANCO         11996022E (ACC. PARA CORTAR)        34,15      ,00    51,00  2010 11 20A
   8193381600580REVESTIMIENTO MIELE 11996020E (W/T/FV 60 S)                       50,98      ,00    76,00  2010 11 20A
   8193480630405ASPIR DELONGHI XTE-600 NB                                         57,45      ,00    89,00  2010 11 20A
   8194170009119BOLSA ISOTERMICA VERDE        MARCADA A 1 COLOR                    2,78      ,00      ,00& 2010 11 20A
   8195687709118KIT 4 ROTULADORES THINK XTRA  PARA CD/DVD (TXPM) (PROMOCION)        ,01      ,00      ,00& 2010 11 20A
   8195882880405ASPIR VAPOR POLTI LECOASPIRA  705 (PVEU0043)                     298,10      ,00   450,90  2010 11 20A
   8203782030320AURIC PIONEER SE-E22 J1                                           11,25      ,00    16,50  2010 11 20A
   8203882030320AURIC PIONEER SE-E22 J2                                           11,25      ,00    16,50  2010 11 20A
   8205786600809ACOND DAIKIN TXS-71 F                                           1912,29  2974,00      ,00  2010 11 20A
   8205986600809ACOND DAIKIN TXS-60 F                                           1519,43  2362,00      ,00  2010 11 20A
   8206286600833UNIDAD INTERIOR DAIKIN        FCQ-35 C                           372,31   580,00      ,00  2010 11 20A
   8206386600833UNIDAD INTERIOR DAIKIN        FCQ-50 C                           340,21   530,00      ,00  2010 11 20A
   8206486600833UNIDAD INTERIOR DAIKIN        FCQ-60 C                           546,91   852,00      ,00  2010 11 20A
   8206586600833UNIDAD INTERIOR DAIKIN        FCQ-71 C                           406,34   633,00      ,00  2010 11 20A
   8206686600833UNIDAD INTERIOR DAIKIN        FCQ-100 C                          423,03   659,00      ,00  2010 11 20A
   8206786600833UNIDAD INTERIOR DAIKIN        FCQ-125 C                          696,49  1085,00      ,00  2010 11 20A
   8206886600833UNIDAD INTERIOR DAIKIN        FCQ-140 C                          858,89  1338,00      ,00  2010 11 20A
   8207186600834UNIDAD EXTERIOR DAIKIN        RXS-60 F                           791,49  1228,00      ,00  2010 11 20A
   8207286600834UNIDAD EXTERIOR DAIKIN        RZQ-100 BW                        2079,19  3234,00      ,00  2010 11 20A
   8207386600834UNIDAD EXTERIOR DAIKIN        RZQ-125 BW                        2316,06  3608,00      ,00  2010 11 20A
   8207486600834UNIDAD EXTERIOR DAIKIN        RZQ-140 BW                        2700,89  4210,00      ,00  2010 11 20A
   8207784700620CINTA BRAZO APPLE COLOR ROSA  PARA NANO (MA184G/A)                22,64      ,00    29,00  2010 11 20A
   8208283150440PLANC UFESA PV-1463                                               18,50      ,00    31,00  2010 11 20A
   8208383150445BATID UFESA BP-4530                                               12,27      ,00    21,00  2010 11 20A
   8210480750080LAVJS FAGOR 1LV-7050 S        (EX)                               283,30   429,00      ,00& 2010 11 20A
   8210580750080LAVJS FAGOR 2LF-013 E                                            357,90   555,00      ,00  2010 11 20A
   8210680750080LAVJS FAGOR 2LF-013 EN                                           357,90   555,00      ,00  2010 11 20A
   8211081400680SOPORTE SUELO LOEWE INDI SOUNDSTAND ALUMINIO (89644BOO)           99,81      ,00   149,00  2010 11 20A
   8211288000680ADAPTA SONY MEMORY SONY       MSAC-MMDS                            3,45      ,00     4,95  2010 11 20A
   8211381400680ADAPTADOR LOEWE PARA XELOS    A-42                                33,62      ,00    49,00  2010 11 20A
   8212082090380RADIO REL PHILIPS AJ-3121/12                                      15,55      ,00    25,00& 2010 11 20A
   8212481400680ADAPTADOR LOEWE PARA MODUS    L-42                                33,62      ,00    49,00  2010 11 20A
   8212581400680SOPORTE PARED LOEWE WM-50     (XELOS)                             39,92      ,00    59,00  2010 11 20A
   8213384550407ASPIR ELECTROLUX ZB-404 W&D   (MANO)                              37,56      ,00    55,00  2010 11 20A
   8213484550407ASPIR ELECTROLUX ZB-412 C     (MANO)                              39,99      ,00    59,90& 2010 11 20A
   8214083030617PACK 10 CD-RW MEMOREX 700MB   8X-12X (837120-10C)                  6,40      ,00     9,90& 2010 11 20A
   8214582130590RECAMBI CEPILLO DENTAL PHILIPSHX-7002/20                          20,84      ,00    33,99  2010 11 20A
   8214882050619BATERIA PANASONIC DMW-BCE10E                                      39,88      ,00    61,09  2010 11 20A
   8214982050290ADAPTA PANASONIC VW-AD21 E-K                                      73,13      ,00   111,89  2010 11 20A
   8215082050290ADAPTA PANASONIC VW-AD20 E-K                                      73,13      ,00   111,89  2010 11 20A
   8215282050290DISCO DURO PORTATIL PANASONIC VW-PT2 E-S                         232,70      ,00   356,09  2010 11 20A
   8216481400310CONJUNTO ALTAVOCES LOEWE NEGROSTEREO SPEAKER I40 (66204L00)      271,06      ,00   409,00  2010 11 20A
   8216983300040CONH ZANUSSI ZFC-50 JF                                           361,25   559,00      ,00  2010 11 20A
   8218781190620CARGADOR AC H.P. AGENDA       ELECTRONICA HW-6515 (FA372BT)       19,64      ,00    25,50& 2010 11 20A
   8218882700510PLANCHA PELO TAURUS LOOKSTYLERSLIM (901053)                       15,74      ,00    24,99  2010 11 20A
   8220581360290CARGADOR JVC AA-VF8 U-E                                           69,34   129,00      ,00  2010 11 20A
   8220682700493SANDWICHERA TAURUS PHOENIX II (NEW 968363)                        13,23      ,00    20,99& 2010 11 20A
   8220781400680SOPORTE SUELO LOEWE F-4 STAND (SPHEROS)(66470B00)(SIN MOTOR)     210,13      ,00   315,00  2010 11 20A
   8221185800020FRIG2 INDESIT TAE 3V                                             272,27   415,00      ,00  2010 11 20A
   8221585800030FRIGC INDESIT CA 55                                              324,01   499,00      ,00  2010 11 20A
   8222083150465CAFET UFESA CE-7195                                               40,98      ,00    67,00  2010 11 20A
   8222583150443CENTRAL DE PLANCHADO UFESA    PL-1395                            110,02      ,00   185,00  2010 11 20A
   8222783150510SECAD UFESA SC-8394                                               24,01      ,00    40,00& 2010 11 20A
   8223590540045CONV LIEBHERR GG-5210-20001                                     1006,22      ,00  1525,00  2010 11 20A
   8223690540045CONV LIEBHERR GG-5260-20001                                     1202,45      ,00  1795,00  2010 11 20A
